Date;PX_LAST;PX_OPEN;PX_LOW;PX_HIGH;PX_VOLUME;AVERAGE_BID_ASK_SPREAD_%;VOLUME_TOTAL_PUT;VOLUME_TOTAL_CALL;PUT_CALL_OPEN_INTEREST_TOTAL;OPEN_INT_TOTAL_CALL;SHORT_INT;SHORT_INT_RATIO
26.12.2013;108,53;108,78;108,39;108,9;457513;0,0545;5;90;1321;501;6142794;8,613
27.12.2013;108,4;108,14;108,08;108,47;870947;0,0804;15;7;1358;505;6142794;8,613
30.12.2013;108,38;108,5;108,26;108,564;600928;0,1235;15;7;1372;505;6142794;8,613
31.12.2013;108,16;108,39;108,16;108,5;309803;0,0601;10;7;1372;505;5911564;11,209
01.01.2014;108,16;108,39;108,16;108,5;309803;0,0601;10;7;1372;505;5911564;11,209
02.01.2014;108,18;108,15;107,96;108,29;841491;0,0371;25;15;1382;517;5911564;11,209
03.01.2014;108,28;108,36;108,15;108,37;442006;0,0389;50;60;1419;577;5911564;11,209
06.01.2014;108,71;108,51;108,38;108,7799;534148;0,0323;20;5;1529;578;5911564;11,209
07.01.2014;108,85;108,84;108,7;108,9;902040;0,022;4;4;1550;582;5911564;11,209
08.01.2014;108,25;108,69;108,2404;108,69;665401;0,033;20;4;1558;582;5911564;11,209
09.01.2014;108,33;108,39;108,2601;108,46;746542;0,0433;10;4;1578;582;5911564;11,209
10.01.2014;108,79;108,62;108,48;108,9;1398325;0,0374;10;23;1573;548;5911564;11,209
13.01.2014;108,88;108,98;108,75;109,01;1013493;0,032;1;23;1539;548;5911564;11,209
14.01.2014;108,98;108,74;108,74;109,0299;385715;0,0335;1;6;1540;552;5911564;11,209
15.01.2014;109;108,82;108,82;109,02;283999;0,0445;15;15;1544;550;5949796;8,249
16.01.2014;109,1;109,03;109,03;109,2199;428032;0,0333;44;20;1537;550;5949796;8,249
17.01.2014;109,16;109,21;109,072;109,27;311106;0,0281;36;3;1575;473;5949796;8,249
20.01.2014;109,16;109,21;109,072;109,27;311106;0,0281;36;3;1575;473;5949796;8,249
21.01.2014;108,93;109,1;108,85;109,1379;724516;0,0279;102;8;1534;473;5949796;8,249
22.01.2014;108,6;108,9;108,57;108,9;643614;0,0281;222;8;1459;473;5949796;8,249
23.01.2014;108,14;108,5;108,03;108,5;1222778;0,0223;30;4;1536;473;5949796;8,249
24.01.2014;107,55;107,96;107,55;107,96;679056;0,0298;87;1;1566;474;5949796;8,249
27.01.2014;107,43;107,75;107,42;107,75;396674;0,0246;464;93;1631;478;5949796;8,249
28.01.2014;108,0299;107,7;107,7;108,03;672054;0,0274;72;115;2022;593;5949796;8,249
29.01.2014;107,75;107,87;107,6;108,035;1109616;0,0476;1592;5;2204;598;5949796;8,249
30.01.2014;107,54;107,67;107,41;107,84;891764;0,0367;195;16;3775;614;5949796;8,249
31.01.2014;107,28;107,1;106,9401;107,44;805952;0,0339;170;30;3985;644;6568710;9,164
03.02.2014;106,69;107,05;106,69;107,12;729972;0,0262;592;2;4152;646;6568710;9,164
04.02.2014;107,4;107,33;107,24;107,49;760700;0,0253;23;81;4741;656;6568710;9,164
05.02.2014;107,72;107,55;107,55;108,05;1005345;0,0276;132;48;4826;755;6568710;9,164
06.02.2014;107,93;108,18;107,92;108,1977;901098;0,0517;3;48;4992;755;6568710;9,164
07.02.2014;108,6;108,04;108,04;108,61;471622;0,0389;76;37;4990;763;6568710;9,164
10.02.2014;108,42;108,59;108,42;108,79;603940;0,0376;45;40;5066;745;6568710;9,164
11.02.2014;108,49;108,58;108,43;108,79;830741;0,0372;20;40;5072;745;6568710;9,164
12.02.2014;108,48;108,72;108,422;108,76;1621420;0,0356;11;40;5072;745;6568710;9,164
13.02.2014;108,47;107,82;107,82;108,5;1264030;0,0411;50;40;5083;745;6568710;9,164
14.02.2014;108,53;108,43;108,32;108,54;475900;0,0368;4;10;5103;755;6236259;7,197
17.02.2014;108,53;108,43;108,32;108,54;475900;0,0368;4;10;5103;755;6236259;7,197
18.02.2014;108,54;108,35;108,25;108,95;660451;0,0397;25;10;5117;755;6236259;7,197
19.02.2014;108,39;108,46;108,25;108,65;806309;0,0338;83;1;5142;755;6236259;7,197
20.02.2014;108,24;108,28;108,15;108,33;491809;0,0276;69;300;5085;1055;6236259;7,197
21.02.2014;108,72;108,58;108,55;108,81;860486;0,0336;156;300;5316;1034;6236259;7,197
24.02.2014;109,36;109,23;109,12;109,42;713929;0,0338;172;23;5161;983;6236259;7,197
25.02.2014;109,46;109,47;108,46;109,61;600423;0,0309;80;15;4297;983;6236259;7,197
26.02.2014;109,45;109,54;109,36;109,57;675797;0,0324;33;15;4278;983;6236259;7,197
27.02.2014;109,96;109,74;109,62;109,97;647840;0,0271;92;1;4277;983;6236259;7,197
28.02.2014;110,54;110,17;110,0301;110,54;866079;0,0341;11;7;4331;806;4934662;7,024
03.03.2014;109,12;109,36;109,02;109,3999;695988;0,0398;57;17;4155;819;4934662;7,024
04.03.2014;109,84;109,63;109,54;109,86;1571125;0,0277;82;1;4225;820;4934662;7,024
05.03.2014;109,96;109,95;109,78;109,99;833462;0,0312;2;1;4247;820;4934662;7,024
06.03.2014;109,74;109,88;109,71;109,938;433876;0,0329;8;7;4249;827;4934662;7,024
07.03.2014;109,55;109,68;109,28;109,69;772666;0,0519;10;95;4264;732;4934662;7,024
10.03.2014;109,33;109,27;109,27;109,68;751511;0,0248;21;44;4179;774;4934662;7,024
11.03.2014;109,12;109,34;109,12;109,455;431047;0,0274;51;44;4241;774;4934662;7,024
12.03.2014;109,14;109,12;108,9806;109,2961;611355;0,0464;51;5;4292;774;4934662;7,024
13.03.2014;108,93;109,16;108,9;109,34;448592;0,0399;290;5;4292;774;4934662;7,024
14.03.2014;109,16;108,93;108,93;109,3;303022;0,0353;70;5;4578;774;4841033;7,064
17.03.2014;109,28;109,37;109,02;109,47;442023;0,0299;10;5;4623;774;4841033;7,064
18.03.2014;109,6;109,5;109,4;109,63;441928;0,0306;11;11;4632;785;4841033;7,064
19.03.2014;109,5;109,85;109,3304;109,95;930933;0,0432;20;11;4654;785;4841033;7,064
20.03.2014;109,43;109,25;109,17;109,5;676338;0,034;44;1;4654;786;4841033;7,064
21.03.2014;109,28;109,48;109,2;109,4999;481149;0,0378;26;1;4656;718;4841033;7,064
24.03.2014;109,68;109,54;109,455;109,78;605649;0,0296;405;5;4566;463;4841033;7,064
25.03.2014;109,97;109,7;109,7;109,99;323344;0,0315;31;5;2456;463;4841033;7,064
26.03.2014;110,29;110,15;110,15;110,368;527973;0,0273;10;5;2467;463;4841033;7,064
27.03.2014;111,05;110,72;110,67;111,126;978075;0,0261;14;42;2477;475;4841033;7,064
28.03.2014;110,99;111,11;110,9;111,46;1205340;0,0414;36;110;2492;365;4841033;7,064
31.03.2014;111,42;111,13;110,99;111,45;1410082;0,024;12;2;2378;310;5309453;7,28
01.04.2014;111,63;111,12;111,01;111,63;6149753;0,0144;2;4;2330;308;5309453;7,28
02.04.2014;111,04;111,34;111,04;111,36;1235288;0,0193;43;130;2274;215;5309453;7,28
03.04.2014;110,93;110,96;110,65;110,98;390022;0,0379;240;130;2160;215;5309453;7,28
04.04.2014;111,6;111;111;111,6;530529;0,0359;1;5;2359;215;5309453;7,28
07.04.2014;111,33;111,48;111,27;111,55;403703;0,0363;1;4;2359;213;5309453;7,28
08.04.2014;111,85;111,51;111,51;111,896;724445;0,03;136;4;2357;213;5309453;7,28
09.04.2014;111,93;111,66;111,66;111,96;946837;0,0283;73;3;2357;212;5309453;7,28
10.04.2014;112,46;112,2;112,16;112,65;1297099;0,0266;54;13;2363;206;5309453;7,28
11.04.2014;112,28;112,38;112,17;112,43;582181;0,0266;92;13;2347;206;5309453;7,28
14.04.2014;112,06;112,09;111,97;112,36;387377;0,0448;2;13;2391;206;5309453;7,28
15.04.2014;111,67;111,96;111,39;111,9699;1013723;0,1294;30;1;2391;207;5138067;4,137
16.04.2014;111,99;111,95;111,2501;112,01;373316;0,0538;155;15;2367;220;5138067;4,137
17.04.2014;112,11;111,99;111,8525;112,49;512467;0,0555;21;15;2419;213;5138067;4,137
18.04.2014;112,11;111,99;111,8525;112,49;512467;0,0555;21;15;2419;213;5138067;4,137
21.04.2014;112,31;111,84;111,64;112,345;691133;0,0618;235;15;2433;213;5138067;4,137
22.04.2014;112,2;112,28;112,12;112,335;534526;0,0326;81;5;2238;204;5138067;4,137
23.04.2014;112,06;112,08;111,9005;112,16;586511;0,0399;24;11;2307;204;5138067;4,137
24.04.2014;111,95;112,2;111,89;112,34;549970;0,0326;5;2;2306;202;5138067;4,137
25.04.2014;111,55;111,82;111,46;111,93;867532;0,0386;5;1;2307;203;5138067;4,137
28.04.2014;111,59;111,92;111,49;111,92;379833;0,0372;10;10;2308;213;5138067;4,137
29.04.2014;112,03;111,83;111,75;112,12;389896;0,0398;10;26;2323;209;5138067;4,137
30.04.2014;112,17;112,12;111,97;112,4;908233;0,0799;10;5;2319;208;5284386;9,121
01.05.2014;111,73;112,01;111,65;112,01;6716386;0,0199;10;5;2318;208;5284386;9,121
02.05.2014;111,99;111,9;111,78;112,0499;1039236;0,0211;13;5;2318;208;5284386;9,121
05.05.2014;112,03;112,31;111,97;112,31;1388784;0,0296;2;5;2325;208;5284386;9,121
06.05.2014;112,39;112,24;112,11;112,4302;521852;0,024;1;5;2327;208;5284386;9,121
07.05.2014;113,29;112,92;112,905;113,332;863988;0,0333;12;5;2328;208;5284386;9,121
08.05.2014;113,77;113,77;113,49;113,92;826620;0,0264;92;5;2324;208;5284386;9,121
